timestamp_utc,lead_hour,station_id,station_name,subbasin_id,precipitation_mm_hr,cumulative_mm
2026-08-30 18:30:00,0,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.1,0.1
2026-08-30 19:30:00,1,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.1,0.2
2026-08-30 20:30:00,2,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.1,0.3
2026-08-30 21:30:00,3,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.1,0.4
2026-08-30 22:30:00,4,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.1,0.5
2026-08-30 23:30:00,5,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.1,0.6
2026-08-31 00:30:00,6,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.2,0.8
2026-08-31 01:30:00,7,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.2,1.0
2026-08-31 02:30:00,8,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.3,1.3
2026-08-31 03:30:00,9,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.2,1.5
2026-08-31 04:30:00,10,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.1,1.6
2026-08-31 05:30:00,11,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.1,1.7
2026-08-31 06:30:00,12,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.1,1.8
2026-08-31 07:30:00,13,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.1,1.9
2026-08-31 08:30:00,14,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,1.9
2026-08-31 09:30:00,15,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,1.9
2026-08-31 10:30:00,16,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,1.9
2026-08-31 11:30:00,17,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,1.9
2026-08-31 12:30:00,18,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,1.9
2026-08-31 13:30:00,19,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,1.9
2026-08-31 14:30:00,20,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,1.9
2026-08-31 15:30:00,21,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.1,2.0
2026-08-31 16:30:00,22,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,2.0
2026-08-31 17:30:00,23,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,2.0
2026-08-31 18:30:00,24,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,2.0
2026-08-31 19:30:00,25,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,2.0
2026-08-31 20:30:00,26,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,2.0
2026-08-31 21:30:00,27,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,2.0
2026-08-31 22:30:00,28,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,2.0
2026-08-31 23:30:00,29,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.3,2.3
2026-09-01 00:30:00,30,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.5,2.8
2026-09-01 01:30:00,31,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.4,3.2
2026-09-01 02:30:00,32,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.4,3.6
2026-09-01 03:30:00,33,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.3,3.9
2026-09-01 04:30:00,34,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.2,4.1
2026-09-01 05:30:00,35,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.2,4.3
2026-09-01 06:30:00,36,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.1,4.4
2026-09-01 07:30:00,37,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,4.4
2026-09-01 08:30:00,38,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,4.4
2026-09-01 09:30:00,39,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,4.4
2026-09-01 10:30:00,40,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,4.4
2026-09-01 11:30:00,41,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,4.4
2026-09-01 12:30:00,42,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,4.4
2026-09-01 13:30:00,43,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,4.4
2026-09-01 14:30:00,44,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,4.4
2026-09-01 15:30:00,45,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,4.4
2026-09-01 16:30:00,46,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,4.4
2026-09-01 17:30:00,47,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,4.4
2026-09-01 18:30:00,48,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,4.4
2026-09-01 19:30:00,49,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,4.4
2026-09-01 20:30:00,50,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,4.4
2026-09-01 21:30:00,51,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,4.4
2026-09-01 22:30:00,52,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.0,4.4
2026-09-01 23:30:00,53,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.1,4.5
2026-09-02 00:30:00,54,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.2,4.7
2026-09-02 01:30:00,55,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.4,5.1
2026-09-02 02:30:00,56,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.3,5.4
2026-09-02 03:30:00,57,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.6,6.0
2026-09-02 04:30:00,58,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.3,6.3
2026-09-02 05:30:00,59,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.3,6.6
2026-09-02 06:30:00,60,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.2,6.8
2026-09-02 07:30:00,61,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.1,6.9
2026-09-02 08:30:00,62,SUB_KUMBHI_MID_CENTROID,SUB_KUMBHI_MID Subbasin Centroid,SUB_KUMBHI_MID,0.1,7.0
